mRNA_size	ORF_size	Fickett_score	Hexamer_score	coding_prob
ENST00000589880.1	504	171	1.2386	0.520664214078	0.81550596786332
ENST00000465121.5	1600	942	1.1601	0.449043993214	0.999912753699395
ENST00000637102.1	1488	264	0.8406	-0.104861834297	0.0632611186417445
ENST00000505059.7	609	312	1.0267	0.171864546142	0.552517692118809
ENST00000505818.1	595	357	1.1075	0.199398517529	0.761456764823687
ENST00000382647.7	587	312	1.0267	0.171864546142	0.552815918145095
ENST00000258098.6	4342	1962	1.15	0.537791370345	0.999999999321841
ENST00000475951.1	458	276	1.2755	0.62178188488	0.967836937825222
ENST00000648836.1	3317	1704	0.9112	0.162211130085	0.999999744252952
ENST00000543979.1	864	309	0.7107	0.0854812361491	0.189970739827975
ENST00000544741.2	770	522	1.2243	0.324365957833	0.984602656996742
ENST00000553300.5	1375	882	1.153	0.397148366161	0.999763272561734
ENST00000554383.5	1039	786	1.1525	0.359752459685	0.999145470928051
ENST00000558794.1	844	405	0.5628	0.119408553073	0.336477950389914
ENST00000618099.4	4345	2385	1.0796	0.510099383555	0.999999999990995
ENST00000610579.4	4191	2385	1.0796	0.510099383555	0.99999999999107
ENST00000234310.8	3024	513	1.0123	0.194070060203	0.917759821992955
ENST00000409377.1	684	483	1.0447	0.200734521582	0.913496334218075
ENST00000642017.1	3465	786	0.7739	0.384081277594	0.996901148454053
ENST00000584061.6	723	654	0.949	0.410933631467	0.994588068818288
ENST00000344843.12	700	450	1.0541	0.332018997432	0.943539192576339
ENST00000493287.5	504	78	1.1969	-0.112221993823	0.028235036881144
ENST00000534624.6	2264	1941	1.2619	0.356482311033	0.999999998436189
ENST00000526686.1	740	450	1.1744	0.454298725044	0.981487435607454
ENST00000588708.5	2290	609	1.2497	0.43704407222	0.99703928564338
ENST00000426920.6	2650	1455	1.0144	0.393975819206	0.999999313763705
ENST00000527570.1	501	159	0.8956	-0.0177327974762	0.0432138669904947
ENST00000357260.6	5951	894	0.8582	0.283446364219	0.998536572542433
ENST00000367536.5	2203	1581	1.2394	0.384105602735	0.999999920055683
ENST00000367535.7	2226	1581	1.2394	0.384105602735	0.9999999199548
ENST00000420553.5	376	168	1.3095	0.596942297312	0.897240013478037
ENST00000560726.5	942	222	1.0762	-0.0254153673314	0.136953419008576
ENST00000560816.5	412	105	1.1804	0.175276041024	0.175998667999687
ENST00000225698.8	1169	849	1.1387	0.359937646072	0.999554274867355
ENST00000574444.5	901	537	1.1364	0.362196002106	0.985870141755641
ENST00000247470.10	757	588	1.2096	0.652788742391	0.998930440761991
ENST00000565022.1	650	117	1.2901	-0.215742885493	0.0317638238004101
ENST00000350605.4	696	531	1.2492	0.695585988499	0.998643230597282
ENST00000361255.7	8271	6054	0.8889	0.167851775432	1
ENST00000449912.6	8244	6054	0.8889	0.167435054504	1
ENST00000263277.8	3506	1632	1.2882	0.782522222124	0.999999996344353
ENST00000602215.1	234	84	0.7998	-0.106315488509	0.00824681086827591
ENST00000540884.1	1215	681	1.2538	0.739409097176	0.999803134659009
ENST00000314606.9	1811	1527	1.2978	0.587745555187	0.999999965980957
ENST00000593021.1	1135	1056	1.2895	0.571835856703	0.999992781053411
ENST00000544104.1	563	201	0.6639	0.271424651168	0.15776509848566
ENST00000414501.2	562	210	1.1911	0.397212424386	0.732326036193489
ENST00000292432.10	3082	2772	1.2446	0.463716863176	1
ENST00000514666.1	415	378	1.3134	0.580575254125	0.988206631105338
ENST00000514058.1	395	249	0.9109	0.502029230155	0.754377693134685
ENST00000481983.5	1316	441	1.2409	0.322943142214	0.963402143817854
ENST00000486481.1	440	105	0.9691	-0.157242805421	0.013500527466934
ENST00000353231.9	2446	606	0.4253	-0.101505890898	0.41759016656992
ENST00000534609.5	3725	420	0.3832	-0.131653791098	0.0566893989644262
ENST00000530348.5	527	174	1.1737	0.482247402823	0.743005513619902
ENST00000532942.5	1191	843	1.1642	0.33549193935	0.999493048741231
ENST00000534030.1	585	267	1.2345	-0.165458880354	0.164937896208582
ENST00000322028.5	876	285	0.6814	-0.0541184262728	0.0649187342679696
ENST00000588161.5	1609	1353	1.031	0.456336386668	0.999998687544536
ENST00000262633.9	1692	1443	1.0582	0.44443479024	0.999999528573751
ENST00000592202.5	1469	1281	1.0372	0.450840073827	0.999997050235999
ENST00000395468.9	6466	738	1.2995	-0.0589044987301	0.985163666380231
ENST00000622254.1	2836	738	1.2995	-0.0589044987301	0.987808696452129
ENST00000292401.9	1181	897	1.1262	0.404763766099	0.999792598597185
ENST00000495765.1	540	345	1.3009	0.342405875848	0.928504151009866
ENST00000462372.5	979	210	0.8886	0.258595701553	0.288980257215702
ENST00000393950.7	1154	708	1.1672	0.344740057129	0.997859822273464
ENST00000497456.1	571	114	1.2193	-0.113791698132	0.044286789154374
ENST00000361866.7	4238	3087	1.171	0.603242806806	1
ENST00000612273.1	3251	3081	1.1732	0.606310213746	1
ENST00000356736.5	3152	1383	0.8804	0.0638911451367	0.999981431576563
ENST00000512657.5	558	111	1.0078	-0.22039744991	0.0111996315449487
ENST00000467833.1	438	105	0.7227	-0.0809728477363	0.0092130387226362
ENST00000458272.1	539	339	0.8368	0.150490045235	0.433504684035956
ENST00000252575.11	6402	3966	0.9785	0.358611477158	1
ENST00000588231.1	545	231	1.0978	0.199523459384	0.430718641116713
ENST00000497938.1	476	114	0.9291	0.125603757896	0.0682292522569055
ENST00000473292.1	662	438	1.1188	0.195993687359	0.889093385611626
ENST00000650114.1	6418	1290	0.7197	0.399782296357	0.999985750917168
ENST00000370251.3	6320	990	0.8179	0.344905085276	0.999595855806335
ENST00000589328.5	2900	939	0.9778	0.27038019698	0.9994631440857
ENST00000409746.5	3000	1005	0.9327	0.331299623098	0.999791708779051
ENST00000318950.11	4884	1758	1.1511	0.347048423915	0.999999978299224
ENST00000534562.1	977	837	1.1521	0.291083344197	0.999268733642271
ENST00000261497.9	5189	1578	1.1805	0.452204434657	0.999999921081492
ENST00000579645.5	1906	1263	1.1948	0.427698314154	0.999997529984928
ENST00000419593.5	1313	486	0.9122	0.337869708077	0.938865238848507
ENST00000475242.5	529	351	1.0031	0.345480261099	0.835312286800376
ENST00000458187.5	673	342	1.1114	0.354312965166	0.87458226599393
ENST00000546313.1	665	366	1.0046	0.292083110324	0.812335388243092
ENST00000541754.1	716	210	1.0668	0.357532244258	0.581452441078842
ENST00000357275.6	1036	486	0.9122	0.337869708077	0.93973121532384
ENST00000443296.1	1233	339	1.1988	0.300401251422	0.864356927821215
ENST00000577961.5	4554	1647	0.9517	0.0241928611032	0.999998959306688
ENST00000584307.5	4639	1632	0.9579	0.0275997719459	0.99999881431774
ENST00000314574.5	4605	1632	0.9579	0.0275997719459	0.999998816526103
ENST00000246151.9	1590	636	0.9861	0.342060460896	0.990758364923258
ENST00000374524.1	1292	297	0.91	0.108846395609	0.314510708123225
ENST00000526143.2	5514	4389	1.2031	0.408141900973	1
ENST00000530293.1	445	387	1.2381	0.431554955086	0.966545162824063
ENST00000317961.8	5472	4620	1.0248	0.29513245636	1
ENST00000485154.1	792	201	0.9592	0.186525530998	0.234199168389112
ENST00000478891.1	856	369	0.9221	0.493986990289	0.919024380945986
ENST00000447300.1	1336	1275	0.9345	0.23197282468	0.999983160677389
ENST00000274217.4	7040	1071	0.5852	0.0815742036968	0.998130006022694
ENST00000513825.1	383	177	0.7812	-0.0506471065348	0.0297808330665301
ENST00000534674.5	468	240	0.8116	0.133665347768	0.173613288069033
ENST00000531245.1	567	153	1.1153	0.0717000140782	0.133759626862577
ENST00000649639.1	1221	534	0.6423	0.189688479201	0.80908185164163
ENST00000510407.1	443	207	0.9605	0.0663932014663	0.139074044271574
ENST00000456349.6	1090	942	1.0226	0.0610180753166	0.998566236882816
ENST00000263080.3	5422	942	1.0226	0.0610180753166	0.998182526592388
ENST00000404898.5	9892	6567	1.2439	0.589679867946	1
ENST00000402142.3	10004	6672	1.2439	0.579639958272	1
ENST00000471970.1	168	138	0.9871	0.197438132907	0.155385502192211
ENST00000535750.5	823	246	1.192	0.454865406939	0.851683084046395
ENST00000539854.1	659	321	1.2402	0.363434825306	0.900900394662453
ENST00000402271.5	1018	807	1.3051	0.582194924816	0.999896525414989
ENST00000522202.5	1559	891	1.26	0.575019071139	0.999949180592396
ENST00000467482.6	1645	1215	1.0171	0.252287339517	0.999977715021556
ENST00000431126.1	587	513	1.2714	0.31726882401	0.98503084653606
ENST00000214869.7	1633	684	1.2672	0.622298363415	0.999621520283594
ENST00000588259.5	616	315	1.2706	-0.180779893915	0.258237189475689
ENST00000588289.1	541	306	1.2744	-0.175967741532	0.247977484969339
ENST00000490021.2	903	204	0.693	-0.212792832987	0.011007786172908
ENST00000309851.9	1161	657	1.3009	0.445837603187	0.99870524203402
ENST00000369819.2	790	450	1.3191	0.500770639168	0.991411348759805
ENST00000526072.5	1172	498	1.3306	0.664001876499	0.998157765398039
ENST00000468153.1	940	183	0.4704	0.0559028879748	0.0203946604099157
ENST00000262593.9	1963	921	0.764	0.209057134879	0.998111552402269
ENST00000395939.5	1453	597	0.8623	0.264668416827	0.966089869671297
ENST00000497273.1	2071	582	0.9055	0.404966538202	0.984451577717234
ENST00000497803.1	558	282	1.1438	0.559451812938	0.932996739380439
ENST00000466196.5	556	444	1.1069	0.235726141643	0.913294330019594
ENST00000590666.5	472	318	0.962	0.138601604134	0.465207979784129
ENST00000469230.5	1790	1011	1.1938	0.307524267373	0.999914389614056
ENST00000482636.1	708	597	0.9855	0.218510735753	0.971667004421505
ENST00000576090.5	3642	1326	0.8533	0.360158193514	0.999993435768896
ENST00000575891.1	556	546	0.6153	0.227280846736	0.85192999130262
ENST00000598188.6	1377	990	1.1353	0.491272573167	0.999957531078218
ENST00000601171.5	513	219	1.2772	0.597751537944	0.93236262948512
ENST00000423059.9	10655	4974	0.5675	0.137632556177	1
ENST00000617773.1	10583	4974	0.5675	0.137355467894	1
ENST00000406875.8	15329	3597	1.0652	0.379309557152	1
ENST00000342645.7	2937	2736	1.0558	0.33105783023	0.999999999999472
ENST00000615219.4	2051	1482	0.6602	0.10775425424	0.999990546340499
ENST00000615145.4	2656	1608	1.0602	0.322522272691	0.999999836708778
ENST00000650450.2	3755	1599	0.9579	0.200295468847	0.999999427028392
ENST00000648795.1	1960	1221	0.9127	0.18807272046	0.999955137971312
ENST00000296666.12	4699	1338	1.1713	0.0673867355074	0.999987989864974
ENST00000512871.1	703	222	0.6481	-0.241328935156	0.00981792032349647
ENST00000376918.7	2014	765	1.1948	0.566414921383	0.999718641817929
ENST00000598585.1	1610	1116	0.8552	0.380412921225	0.999945936944491
ENST00000477592.2	1697	351	1.2272	0.63871919587	0.983883710078737
ENST00000380283.4	2190	696	1.1945	0.428055766707	0.998576703611845
ENST00000369558.5	8157	3633	0.9812	0.138850654158	1
ENST00000369555.6	3966	3498	1.041	0.138599566457	1
ENST00000647068.1	5494	3501	0.9779	0.207495086829	1
ENST00000512566.1	2037	2037	0.964	0.126090996561	0.999999994036611
ENST00000375734.6	2777	735	0.8485	0.215802713504	0.988757673426693
ENST00000263895.8	2711	735	0.8485	0.215802713504	0.988797829423855
ENST00000450884.5	825	417	1.0896	0.198066183572	0.851896192043011
ENST00000271620.8	3025	1362	1.2544	0.2598923126	0.999998044141838
ENST00000368934.1	2214	657	1.1151	0.299298340862	0.993698673102935
ENST00000381808.7	1261	624	1.3156	0.537135009483	0.998971008038368
ENST00000339987.7	1404	879	1.2913	0.446893799877	0.999887430073909
ENST00000431388.3	565	225	1.0554	0.506433857567	0.797236929335204
ENST00000576002.1	365	81	0.9328	-0.0478662961898	0.0176843143703213
ENST00000652529.1	352	234	1.3059	0.635345099348	0.95800361928303
ENST00000370353.3	5977	696	1.2059	0.471187166914	0.99870343615948
ENST00000373257.7	4363	2556	1.0589	0.432711174598	0.999999999997714
ENST00000632009.1	4132	2559	1.0589	0.432378627947	0.999999999997813
ENST00000370978.9	4638	2214	0.7031	-0.0455995289909	0.999999993385635
ENST00000447817.1	1970	1830	0.7682	-0.0267313582314	0.99999970108276
ENST00000323817.7	6067	1329	0.958	0.146591692289	0.99998153111023
ENST00000413605.6	6007	1377	0.9849	0.205114811608	0.999993124729674
ENST00000431639.6	1818	1647	0.8049	0.331413270036	0.999999769702689
ENST00000316024.9	4011	1647	0.8049	0.331413270036	0.999999740276892
ENST00000498311.5	2657	864	0.8733	0.222061951944	0.997647787680511
ENST00000396463.6	1905	1647	0.8049	0.331413270036	0.999999768601472
ENST00000534050.5	1736	1548	0.868	0.342184589476	0.999999476996236
ENST00000588839.1	625	132	0.7254	-0.0589758550369	0.0141572352084734
ENST00000589537.1	977	429	1.2325	0.434952731786	0.978237499290994
ENST00000330459.8	1977	1590	0.9975	0.159288099882	0.999999356853499
ENST00000582898.1	394	204	0.9866	0.103557248614	0.176770037864152
ENST00000650427.1	2908	1149	0.8866	0.267489435124	0.999928541525738
ENST00000647564.1	2208	1149	0.8866	0.267489435124	0.99993123208409
ENST00000601423.5	802	567	1.2866	0.588428900512	0.998463799530759
ENST00000598418.5	996	567	1.2866	0.588428900512	0.998447396840615
ENST00000595669.5	733	441	1.2866	0.633321428957	0.995243354652423
ENST00000595718.1	338	162	0.9796	0.13032887438	0.133903587950014
ENST00000262545.7	4691	1917	1.1063	0.442485273973	0.999999997629268
ENST00000470007.1	586	303	1.2841	0.453663274884	0.937541174047104
ENST00000471487.5	2854	210	0.8445	-0.0402583179058	0.0488601347252156
ENST00000477771.5	1120	309	0.7209	-0.295399642565	0.0231946385831161
ENST00000381501.8	3661	1896	0.7859	0.090426116072	0.999999927576411
ENST00000505452.5	2446	1590	0.6951	0.0895008731383	0.999997141653997
ENST00000515146.1	681	369	0.5736	0.177811440218	0.335989276274648
ENST00000511150.1	436	114	0.8997	0.244503880235	0.120061469242218
ENST00000324453.13	5761	396	1.2094	0.506649776544	0.971515613259698
ENST00000324489.5	5605	297	1.1265	0.356103517608	0.77401709328102
ENST00000424443.7	1530	570	1.0116	0.226972491449	0.965415840711777
ENST00000561277.5	1592	288	1.1561	-0.105055401549	0.206538010233858
ENST00000580753.5	1339	1083	0.5702	0.0740177909547	0.998680567536881
ENST00000577273.1	895	606	0.6196	0.0740989915118	0.815743828784429
ENST00000657191.1	5388	648	1.2629	0.460232534725	0.998115175054475
ENST00000530277.5	3984	648	1.2629	0.460232534725	0.99825458648265
ENST00000397278.7	2918	1197	1.1474	0.261231563149	0.999982333748213
ENST00000319136.8	3000	1245	1.1358	0.25258949919	0.999988623235754
ENST00000652263.1	3348	2142	1.2856	0.68242211426	0.999999999977669
ENST00000389201.7	2958	2142	1.2856	0.68242211426	0.999999999978141
ENST00000382291.7	2088	615	0.984	0.413159958259	0.992129359526507
ENST00000621012.1	1852	615	0.984	0.413159958259	0.992229764633013
ENST00000537235.2	4861	3018	0.8421	0.257913381984	1
ENST00000613414.4	1566	603	1.0222	0.208746680717	0.973974997165625
ENST00000587560.5	551	411	1.1205	0.486950456618	0.972266668990837
ENST00000589599.5	576	411	1.1205	0.486950456618	0.972229683023372
ENST00000337938.7	2452	717	0.7256	0.264815334741	0.984737374585136
ENST00000311585.11	2655	660	0.7104	0.239120891592	0.964763949824176
ENST00000644821.1	2544	597	0.7517	0.291961161736	0.955811033223202
ENST00000395654.3	2318	675	0.665	0.254774950776	0.968768569473862
ENST00000005257.7	2787	621	1.0283	0.225729374346	0.979783707498061
ENST00000468201.1	705	108	0.7349	-0.0652511749969	0.0107557859610154
ENST00000595530.5	582	492	1.3094	0.516095200697	0.994981220567644
ENST00000596265.5	465	417	1.235	0.48049354729	0.981735383334121
ENST00000239367.6	3260	1503	0.9906	0.407977211089	0.999999586468967
ENST00000463728.1	364	189	1.2075	0.15992593281	0.354110889754839
ENST00000290536.9	2543	1593	0.9351	0.205466788574	0.999999398923633
ENST00000409585.5	2457	1581	0.9557	0.207857321419	0.999999371873138
ENST00000421985.1	544	426	0.7505	0.139179077007	0.58403766579592
ENST00000380668.9	2511	957	1.3009	0.433706022588	0.999947615138316
ENST00000398491.6	1348	966	1.3009	0.431866166992	0.999955059889206
ENST00000528641.6	815	696	1.2706	0.74157654195	0.999848323449005
ENST00000279146.8	1236	993	1.255	0.720415228032	0.999993284712781
ENST00000573283.7	1919	1128	1.3306	0.73171603833	0.999998892279347
ENST00000576209.5	1698	999	1.3306	0.766978495953	0.999996258711926
ENST00000561640.5	514	390	1.1155	0.159064864608	0.788706097509979
ENST00000200691.4	569	210	0.8809	0.0448115803547	0.0995974622423531
ENST00000267460.9	5871	1263	0.8512	0.285378250164	0.999976199803925
ENST00000561019.1	558	249	0.8537	-0.0943628783131	0.0627913078811349
ENST00000353703.9	3020	741	1.0443	0.308154950126	0.996877335275302
ENST00000479421.5	1097	450	0.8944	0.20691285267	0.815271134035004
ENST00000646441.1	4995	1002	0.8458	0.231103193146	0.999404691063268
ENST00000643990.1	3836	603	0.975	0.361165802689	0.986075400432006
ENST00000372565.8	1530	1098	1.0222	0.253577125312	0.999920072764977
ENST00000461083.1	417	153	0.8786	-0.239710594235	0.0102968816722638
ENST00000472226.2	4009	822	0.6256	0.40535772937	0.99687268830644
ENST00000375926.5	821	429	0.862	0.217782262388	0.771903572620575
ENST00000360629.3	361	204	1.0541	0.16470983641	0.282356643953025
ENST00000474714.5	531	147	0.7629	-0.0289464963613	0.0227805443642511
ENST00000360652.7	1979	1365	1.17	0.317157222462	0.999998312321025
ENST00000514354.5	472	405	1.2145	0.336553275701	0.948121699472373
ENST00000511078.1	475	396	1.2276	0.35943775689	0.952063508536229
ENST00000377873.8	2217	1998	1.1707	0.481828590053	0.999999999472397
ENST00000536626.7	2075	1581	1.1641	0.414055698432	0.999999914189758
ENST00000494572.1	505	207	0.9561	0.0339958086012	0.11525367231379
ENST00000452499.1	373	99	0.983	0.00539784377118	0.0348906260046452
ENST00000321143.8	2277	807	1.0742	0.142582376529	0.996471707754823
ENST00000380762.5	2312	807	1.0742	0.142582376529	0.996464954085636
ENST00000531914.5	640	183	0.4658	0.00983787891786	0.0155072414734966
ENST00000526677.1	2416	270	1.0897	0.112649018048	0.377473837537195
ENST00000221859.9	443	378	1.205	0.623796675247	0.98681529520064
ENST00000592962.5	493	267	1.2843	0.690118218487	0.976947402242273
ENST00000310325.10	2044	1455	1.2395	0.440513843422	0.999999769642769
ENST00000524994.5	846	753	1.1655	0.443790468129	0.99929757460913
ENST00000248553.7	777	618	1.2205	0.623676312727	0.999120158225832
ENST00000429938.1	527	114	1.035	0.527052175348	0.545906654284583
ENST00000508361.5	2481	1860	0.8347	0.17234867051	0.999999947791674
ENST00000627006.2	171	171	0.831	0.32452347753	0.251457878036754
ENST00000603986.6	3467	2091	0.8716	0.357544147331	0.99999999881006
ENST00000482476.1	646	345	0.871	0.0508649251741	0.333373645022005
ENST00000409409.5	974	318	1.0822	0.195853654496	0.644477728259057
ENST00000413447.1	498	303	1.0545	0.223071799305	0.62780587477782
ENST00000389048.8	6240	4863	0.9989	0.326005364168	1
ENST00000618119.4	4646	4167	0.9221	0.313904546636	1
ENST00000216027.8	1106	708	0.8241	0.1998521873	0.983461904817715
ENST00000495977.1	846	240	1.0576	0.243637821467	0.483602959238049
ENST00000637507.1	1482	1395	1.0859	0.435417368429	0.999999234525001
ENST00000565010.1	1952	447	0.6463	0.0671171850204	0.425710505343139
ENST00000566977.1	279	186	1.1547	0.462984941133	0.736356122876207
ENST00000321925.9	3917	1170	1.0817	0.143120569253	0.999935176668965
ENST00000619403.4	3823	909	0.7229	0.0611912186136	0.993273159352063
ENST00000595483.5	649	492	1.29	0.563674496425	0.995961006621268
ENST00000263368.8	873	621	1.236	0.576028310445	0.99891758517787
ENST00000601346.5	676	363	1.273	0.54251639453	0.979687733060111
ENST00000483226.1	243	57	1.0164	0.461037261745	0.288495501724911
ENST00000292176.2	2129	1620	1.0367	0.453866079263	0.99999993221347
ENST00000485476.2	238	168	1.1536	0.708792104927	0.910178456520775
ENST00000462394.1	369	201	0.9987	0.194438652044	0.273413071739192
ENST00000245787.9	3562	678	0.9089	-0.0682222823364	0.907264479744542
ENST00000479999.1	532	87	0.5814	-0.459662998896	0.000466635204371967
ENST00000436604.2	2027	1551	1.2946	0.559804495882	0.999999968473091
ENST00000648494.1	582	459	1.3113	0.452381406913	0.989441985912635
ENST00000512982.4	4829	2490	1.0192	0.15848804628	0.999999999970289
ENST00000515010.5	2578	2352	1.039	0.162635788994	0.999999999887989
ENST00000361560.6	1597	1068	0.7308	0.22081298736	0.999626298251383
ENST00000398754.1	1498	1056	0.749	0.234609935026	0.999632828931659
ENST00000399810.7	2028	444	0.9353	0.423030805934	0.9436891385816
ENST00000509627.1	1020	438	0.9353	0.420446102629	0.942207565267534
ENST00000219794.11	2036	1239	1.2608	0.529089380154	0.999998599150551
ENST00000567682.1	439	366	0.6166	0.186693127879	0.377684381918848
ENST00000264554.10	2494	1749	1.1992	0.515994164594	0.999999993602077
ENST00000590222.5	951	459	1.2813	0.614045216162	0.995493100311392
ENST00000485803.5	1468	519	0.8468	0.273372268076	0.922403270585917
ENST00000373016.4	1656	843	0.9695	0.328288817748	0.998937659231607
ENST00000477194.5	1091	843	0.9695	0.328288817748	0.998970032260921
ENST00000483132.1	607	360	0.9869	0.335227735931	0.832312915231543
ENST00000329214.13	2095	870	1.2327	0.459063804024	0.999853023585574
ENST00000572531.1	265	42	0.6276	-0.471363211943	0.00031267027509198
ENST00000296736.4	3493	1566	1.0912	0.182242805888	0.999999424229517
ENST00000515406.2	2429	1566	1.0912	0.182242805888	0.999999456859156
ENST00000532987.1	657	189	0.9818	0.0346430142056	0.103831340474378
ENST00000254816.6	2269	1917	1.1582	0.467540014351	0.999999998508995
ENST00000587339.2	1907	1203	1.1496	0.483305044507	0.999995969374685
ENST00000592942.1	793	504	1.0587	-0.116687773935	0.669984374106816
ENST00000261427.10	5153	603	1.0159	0.109711249069	0.942835385431285
ENST00000510934.5	589	369	0.9958	0.189829422453	0.701017717151656
ENST00000497081.6	1876	843	1.0687	0.48327035274	0.99970154255171
ENST00000299610.4	1873	768	1.1601	0.516293021457	0.999587608519236
ENST00000571210.1	926	555	1.0834	0.418340643681	0.990080125106649
ENST00000464116.2	359	228	0.8328	0.103505284876	0.142039940433496
ENST00000405878.5	2200	1830	1.1845	0.361119133435	0.99999999315076
ENST00000250092.11	1705	1065	0.8958	0.238467088136	0.999802209919445
ENST00000584502.1	582	540	1.0148	0.23413089251	0.956891873171475
ENST00000452278.5	1787	1194	1.2356	0.504478407954	0.999997104693854
ENST00000423776.1	536	195	1.0268	0.159770395178	0.237367046867979
ENST00000506074.6	3109	1164	1.245	0.526537871442	0.999996312513098
ENST00000589401.5	599	228	0.9435	0.219096425579	0.325509013713673
ENST00000590132.1	683	102	1.1473	0.177943965804	0.155771888168989
ENST00000258930.7	1598	564	1.2926	0.669038338397	0.999002778515272
ENST00000557917.5	535	285	1.3075	0.70663713274	0.984108437406279
ENST00000561190.5	390	378	1.323	0.561387466133	0.987212045973487
ENST00000597000.1	448	216	1.2882	0.657498228668	0.95230414808061
ENST00000598756.1	583	252	0.8746	0.159361904723	0.257466413313695
ENST00000380579.6	2842	423	0.9163	0.0626659575878	0.571272065095962
ENST00000359680.9	2716	423	0.9163	0.0626659575878	0.572963316467904
ENST00000252486.9	1166	954	1.2336	0.738387778045	0.999990010076104
ENST00000446996.5	737	648	1.2336	0.71866822965	0.999662737283218
ENST00000476882.1	312	219	0.9781	-0.0511103081601	0.088350892033426
ENST00000370759.4	3778	948	1.0199	0.236393219799	0.999458527022049
ENST00000639725.1	4782	876	1.0032	0.264759042285	0.998858951917894
ENST00000639877.1	2911	876	1.0032	0.264759042285	0.998970092337078
ENST00000605528.2	595	582	0.9325	0.241874915902	0.965525251240665
ENST00000466163.1	2478	276	0.7929	-0.0392331010656	0.0846067600516638
ENST00000478387.1	1046	501	0.8374	0.200320997014	0.860748018753887
ENST00000573004.5	962	492	1.1736	0.34267361525	0.97698231137644
ENST00000574606.2	534	231	0.8472	0.144387414809	0.185917603725534
ENST00000643776.1	1004	519	1.1943	0.379048467214	0.987132032351229
ENST00000645375.1	978	519	1.1943	0.379048467214	0.987150128466379
ENST00000578138.5	776	456	1.0326	0.0107329295812	0.701674456117808
ENST00000648616.1	2096	1062	0.9284	0.0248188867487	0.999317459210796
ENST00000582188.1	462	222	0.9369	0.0299685255071	0.123617039657997
ENST00000620105.5	5703	1602	0.8745	-0.0137416142557	0.999996987843248
ENST00000371356.6	2112	1212	0.9851	0.040362830359	0.999904480054838
ENST00000441357.5	991	813	1.0545	0.0616333028262	0.99463199315253
ENST00000420474.5	879	564	1.1637	0.094414170905	0.953364954394085
ENST00000294661.8	3391	303	0.8944	0.386687606358	0.691077720561203
ENST00000471115.6	3254	549	1.1095	0.363393717737	0.984707911765206
ENST00000561561.6	434	267	0.7571	0.260695076262	0.337754616171793
ENST00000569385.1	440	153	1.1393	-0.0730729077217	0.0655622786150355
ENST00000555166.5	1294	315	0.8807	0.0895408207903	0.310882372209285
ENST00000298406.6	3754	315	0.8807	0.0895408207903	0.282745747974687
ENST00000373610.8	4865	1641	1.2015	0.509005721317	0.999999974752133
ENST00000373609.1	5012	1641	1.2015	0.509005721317	0.999999974547808
ENST00000301935.9	1153	894	1.1392	0.408949044386	0.999800366862014
ENST00000533000.5	367	303	0.712	0.215650723508	0.332768419435619
ENST00000524762.5	763	564	1.1142	0.425761096147	0.992340165482606
ENST00000526919.5	759	546	1.1376	0.45001526809	0.992540348741799
ENST00000274496.10	3144	774	0.5866	-0.0187048018872	0.928713622021301
ENST00000448443.6	2255	774	0.5866	-0.0187048018872	0.931874094906067
ENST00000282286.5	4202	1980	0.8855	0.0985477365623	0.999999980316179
ENST00000391705.7	4313	1980	0.8855	0.0985477365623	0.999999980196013
ENST00000261667.8	4222	1566	0.9503	0.0811407216032	0.999998201152559
ENST00000436760.1	588	195	1.159	0.123195444828	0.281658144683002
ENST00000585423.5	494	138	1.1751	0.695470752208	0.876470284951861
ENST00000326631.6	1206	450	1.2864	0.664274570637	0.996335318868737
ENST00000497187.5	747	666	1.0699	0.318372640165	0.994523173952403
ENST00000533537.5	524	402	1.2021	0.318868591583	0.938144742626168
ENST00000377604.8	3397	2793	0.8142	0.554571394937	0.99999999999983
ENST00000628161.2	3105	2559	0.8142	0.536734555067	0.999999999997449
ENST00000329236.8	3201	2988	0.7987	0.539852781516	1
ENST00000573216.5	545	480	1.2978	0.562463251704	0.995497899881804
ENST00000353555.8	1616	810	1.2777	0.639261656092	0.999919622799575
ENST00000251170.12	6445	2091	1.2172	0.518751493677	0.999999999839971
ENST00000587469.1	576	507	1.3156	0.650255931695	0.998154541029368
ENST00000664954.1	4356	900	1.1355	0.269105348049	0.999473623432897
ENST00000472110.3	4852	900	1.1355	0.269105348049	0.999459119338585
ENST00000390654.8	2899	1623	0.9403	0.349789447803	0.999999820730029
ENST00000407622.2	2329	951	0.9556	0.327341376578	0.999652339097633
ENST00000505533.1	2448	600	0.9931	-0.0297025684658	0.880072279111533
ENST00000514868.1	194	192	0.9532	-0.0292477656734	0.0702597356057558
ENST00000502822.5	678	495	0.7929	-0.141671393457	0.388377959408614
ENST00000301998.5	2761	1194	1.0434	0.204048325796	0.999963324778478
ENST00000405767.1	2436	1194	1.0434	0.204048325796	0.999963972524828
ENST00000327783.8	3179	2850	1.11	0.212025124177	0.999999999999744
ENST00000399913.5	3234	2763	1.1292	0.23029621442	0.999999999999432
ENST00000361680.6	1835	1281	0.9023	0.271657921514	0.999985787354916
ENST00000355868.3	1718	1419	0.8638	0.246761826726	0.999995994770469
ENST00000540200.6	2670	1107	0.7758	0.285031407881	0.999851382692817
ENST00000618887.2	1524	1053	0.794	0.298824980121	0.999779440756328
